Trial,Reward,Algorithm
5383,1.1050646815582732,Thompson Sampling
5384,0.722342061713338,Thompson Sampling
5385,0.21567839047977655,Thompson Sampling
5386,1.8836738185366042,Thompson Sampling
5387,1.0947852403718952,Thompson Sampling
5388,1.6196822417943793,Thompson Sampling
5389,1.276079852697774,Thompson Sampling
5390,-0.685698894446313,Thompson Sampling
5391,1.9908290686693708,Thompson Sampling
5392,1.98226616148188,Thompson Sampling
5393,0.7059720201299726,Thompson Sampling
5394,-0.421655989785391,Thompson Sampling
5395,-0.641437336673275,Thompson Sampling
5396,1.6240627272122157,Thompson Sampling
5397,-0.28347730842269747,Thompson Sampling
5398,1.385612113383722,Thompson Sampling
5399,1.9443823846899364,Thompson Sampling
5400,1.883494356454035,Thompson Sampling
5401,1.3174444025344068,Thompson Sampling
5402,1.4657092971268373,Thompson Sampling
5403,-0.02921929412906299,Thompson Sampling
5404,0.880669802438893,Thompson Sampling
5405,2.0501525581999003,Thompson Sampling
5406,1.1512390121356497,Thompson Sampling
5407,1.2230073408551754,Thompson Sampling
5408,1.446452353616463,Thompson Sampling
5409,2.019993896988791,Thompson Sampling
5410,0.6896606544397468,Thompson Sampling
5411,0.9409011666119095,Thompson Sampling
5412,1.0837671678182794,Thompson Sampling
5413,0.9088511492959522,Thompson Sampling
5414,0.04297160730461036,Thompson Sampling
5415,-0.5315110275019609,Thompson Sampling
5416,-0.01580535707771702,Thompson Sampling
5417,1.9925586536110398,Thompson Sampling
5418,0.9592245534772842,Thompson Sampling
5419,-0.9146933799565476,Thompson Sampling
5420,1.7484097451684106,Thompson Sampling
5421,1.2858270718882892,Thompson Sampling
5422,0.45378640899861944,Thompson Sampling
5423,0.7427963244538006,Thompson Sampling
5424,1.365082145569039,Thompson Sampling
5425,2.6690919789662675,Thompson Sampling
5426,1.9383220106041126,Thompson Sampling
5427,0.787772453776939,Thompson Sampling
5428,0.3664601678508316,Thompson Sampling
5429,-0.3047855128901634,Thompson Sampling
5430,3.3374204404719583,Thompson Sampling
5431,1.1157453940368334,Thompson Sampling
5432,2.847251734792483,Thompson Sampling
5433,1.1630923184548332,Thompson Sampling
5434,0.841595237236824,Thompson Sampling
5435,1.3290965585164924,Thompson Sampling
5436,1.0768603230780878,Thompson Sampling
5437,0.09962733576786686,Thompson Sampling
5438,-0.268416081707917,Thompson Sampling
5439,1.1900629652583952,Thompson Sampling
5440,1.2996172966753001,Thompson Sampling
5441,1.3418534477836856,Thompson Sampling
5442,0.8930340933026621,Thompson Sampling
5443,1.4300237432444352,Thompson Sampling
5444,0.46885387111925203,Thompson Sampling
5445,2.9222862550002544,Thompson Sampling
5446,0.29781367560082306,Thompson Sampling
5447,-0.3622790283047367,Thompson Sampling
5448,2.1628557987259778,Thompson Sampling
5449,1.538607473643721,Thompson Sampling
5450,1.4044245316657604,Thompson Sampling
5451,1.454185866019889,Thompson Sampling
5452,0.9307363159852086,Thompson Sampling
5453,0.4611717556585516,Thompson Sampling
5454,0.17560377051447285,Thompson Sampling
5455,0.07710575080444226,Thompson Sampling
5456,0.446775620355209,Thompson Sampling
5457,-0.6593872887321933,Thompson Sampling
5458,0.9797861330219034,Thompson Sampling
5459,1.1555485241210082,Thompson Sampling
5460,0.5247186956890684,Thompson Sampling
5461,1.2106832140772936,Thompson Sampling
5462,0.02465820770448046,Thompson Sampling
5463,1.4289261152813608,Thompson Sampling
5464,1.4693342222847763,Thompson Sampling
5465,-0.24529073100054288,Thompson Sampling
5466,2.3250916756763087,Thompson Sampling
5467,2.0695520307384885,Thompson Sampling
5468,1.077097710397866,Thompson Sampling
5469,2.8080478065714347,Thompson Sampling
5470,1.9081677303272797,Thompson Sampling
5471,0.8872665226477014,Thompson Sampling
5472,1.6456095568624636,Thompson Sampling
5473,0.20064936181470783,Thompson Sampling
5474,1.6591438563686896,Thompson Sampling
5475,0.9887564187384026,Thompson Sampling
5476,-0.3076483761632153,Thompson Sampling
5477,1.4229737912321214,Thompson Sampling
5478,1.3797940911588342,Thompson Sampling
5479,2.27185425499674,Thompson Sampling
5480,1.0204864890043661,Thompson Sampling
5481,0.6043629980497116,Thompson Sampling
5482,0.9667166779958767,Thompson Sampling
5483,0.6302603953124817,Thompson Sampling
5484,1.4036013576247417,Thompson Sampling
5485,0.34519526730095207,Thompson Sampling
5486,-0.258160926050783,Thompson Sampling
5487,2.13792426133305,Thompson Sampling
5488,1.2725086252491002,Thompson Sampling
5489,-0.5425139536276996,Thompson Sampling
5490,0.49176653696781797,Thompson Sampling
5491,1.5559507528997663,Thompson Sampling
5492,1.234008776852902,Thompson Sampling
5493,0.671031730104908,Thompson Sampling
5494,0.5221444467826291,Thompson Sampling
5495,0.5598289160280386,Thompson Sampling
5496,-0.40616202582690464,Thompson Sampling
5497,0.0814513850355687,Thompson Sampling
5498,1.5235676188767622,Thompson Sampling
5499,0.8215284711801868,Thompson Sampling
5500,1.5738813289576958,Thompson Sampling
5501,1.1652101068196772,Thompson Sampling
5502,1.0724782086590725,Thompson Sampling
5503,1.0809159527480774,Thompson Sampling
5504,0.35991977824456767,Thompson Sampling
5505,1.2878013825827113,Thompson Sampling
5506,-0.43901979246977463,Thompson Sampling
5507,1.7459058272358372,Thompson Sampling
5508,1.4024559575526494,Thompson Sampling
5509,2.6208584342578676,Thompson Sampling
5510,1.3358914743877732,Thompson Sampling
5511,2.3253660048828704,Thompson Sampling
5512,0.9033757142834613,Thompson Sampling
5513,0.6905085877508967,Thompson Sampling
5514,1.1449490689458584,Thompson Sampling
5515,1.723768317476316,Thompson Sampling
5516,1.1761529708662264,Thompson Sampling
5517,2.340651643630659,Thompson Sampling
5518,1.592698341065527,Thompson Sampling
5519,0.2767128946907407,Thompson Sampling
5520,-1.0305083532269852,Thompson Sampling
5521,-0.5899220667663964,Thompson Sampling
5522,1.2103982167731295,Thompson Sampling
5523,0.24464793186565592,Thompson Sampling
5524,1.6966464227773141,Thompson Sampling
5525,-0.30879938526977,Thompson Sampling
5526,0.8203919393250518,Thompson Sampling
5527,3.2993907620159653,Thompson Sampling
5528,0.5093653506406326,Thompson Sampling
5529,0.15854320632433672,Thompson Sampling
5530,2.550083159167342,Thompson Sampling
5531,2.7697853813846893,Thompson Sampling
5532,-0.424272720345963,Thompson Sampling
5533,0.8408536046492024,Thompson Sampling
5534,1.3372808210340037,Thompson Sampling
5535,-0.2823947209672776,Thompson Sampling
5536,0.24067647451908603,Thompson Sampling
5537,0.04761313569643222,Thompson Sampling
5538,1.5334794864392287,Thompson Sampling
5539,2.29904039406066,Thompson Sampling
5540,0.65784755237304,Thompson Sampling
5541,0.5032168917328731,Thompson Sampling
5542,0.4355016682716123,Thompson Sampling
5543,0.7322748120379896,Thompson Sampling
5544,0.6644044094553787,Thompson Sampling
5545,0.19790034989917182,Thompson Sampling
5546,0.462463177355114,Thompson Sampling
5547,-1.5564698246765198,Thompson Sampling
5548,1.1101905910579657,Thompson Sampling
5549,0.048262109099828976,Thompson Sampling
5550,2.1352803526905966,Thompson Sampling
5551,1.743000383306081,Thompson Sampling
5552,1.0370927563474253,Thompson Sampling
5553,1.6685528168530208,Thompson Sampling
5554,-0.6627611491331064,Thompson Sampling
5555,0.2844212523387689,Thompson Sampling
5556,0.19408510747537433,Thompson Sampling
5557,-0.18653804261600138,Thompson Sampling
5558,-0.8776675517341216,Thompson Sampling
5559,2.151752809153017,Thompson Sampling
5560,0.5037726617503111,Thompson Sampling
5561,-0.09253769815960378,Thompson Sampling
5562,1.3378205161678358,Thompson Sampling
5563,2.2718500954351,Thompson Sampling
5564,0.9918157499539461,Thompson Sampling
5565,0.42197296875621426,Thompson Sampling
5566,-1.5714935070159255,Thompson Sampling
5567,0.21446856369644263,Thompson Sampling
5568,0.5369435628818673,Thompson Sampling
5569,0.227793855895994,Thompson Sampling
5570,1.4745843187294745,Thompson Sampling
5571,1.6955411073050746,Thompson Sampling
5572,0.12297083702975109,Thompson Sampling
5573,0.8698588302189608,Thompson Sampling
5574,-0.24494722567914107,Thompson Sampling
5575,0.818408564168904,Thompson Sampling
5576,0.6396825725475946,Thompson Sampling
5577,0.2788757217716079,Thompson Sampling
5578,0.29973383327275893,Thompson Sampling
5579,1.753911793457377,Thompson Sampling
5580,0.886617079858903,Thompson Sampling
5581,1.4204997794570895,Thompson Sampling
5582,0.6804269289953964,Thompson Sampling
5583,1.3812093466718074,Thompson Sampling
5584,1.5165791934760586,Thompson Sampling
5585,0.8850912633753132,Thompson Sampling
5586,0.6872947959636504,Thompson Sampling
5587,0.5323002233776177,Thompson Sampling
5588,-0.7383382762798266,Thompson Sampling
5589,1.4671273004608756,Thompson Sampling
5590,-0.6285251404876985,Thompson Sampling
5591,1.1981129523433254,Thompson Sampling
5592,0.5777142347455411,Thompson Sampling
5593,0.35400802331311376,Thompson Sampling
5594,1.3502146675366453,Thompson Sampling
5595,0.6404563039785613,Thompson Sampling
5596,2.814358994562642,Thompson Sampling
5597,1.4683417217110122,Thompson Sampling
5598,1.6288055914694317,Thompson Sampling
5599,0.39318095471288683,Thompson Sampling
5600,0.7828315804063664,Thompson Sampling
5601,0.8926205000561969,Thompson Sampling
5602,0.659365976335312,Thompson Sampling
5603,0.45012166823718136,Thompson Sampling
5604,0.12426028440692494,Thompson Sampling
5605,-0.9201037288066699,Thompson Sampling
5606,0.6398107821535876,Thompson Sampling
5607,2.109783689722587,Thompson Sampling
5608,2.0656559996938633,Thompson Sampling
5609,0.07506585715349501,Thompson Sampling
5610,1.2747586110616032,Thompson Sampling
5611,0.44323685332862756,Thompson Sampling
5612,1.9816007025036657,Thompson Sampling
5613,0.1343706732479557,Thompson Sampling
5614,1.3540398120880355,Thompson Sampling
5615,-0.19099113492141495,Thompson Sampling
5616,2.4229757023288387,Thompson Sampling
5617,2.147534411470417,Thompson Sampling
5618,1.9747057708107016,Thompson Sampling
5619,0.5598147974443597,Thompson Sampling
5620,0.9462829559192357,Thompson Sampling
5621,1.9364196942436935,Thompson Sampling
5622,0.11368898610289013,Thompson Sampling
5623,0.7341905470307508,Thompson Sampling
5624,-0.09386446452522978,Thompson Sampling
5625,1.7519712909944918,Thompson Sampling
5626,0.7165399355119468,Thompson Sampling
5627,2.1795304996586276,Thompson Sampling
5628,-0.011319086739173478,Thompson Sampling
5629,-0.05273835972185281,Thompson Sampling
5630,1.5537545131846207,Thompson Sampling
5631,2.386013038180924,Thompson Sampling
5632,0.8002689094191945,Thompson Sampling
5633,1.8651831057880641,Thompson Sampling
5634,0.24514762149560987,Thompson Sampling
5635,0.5238069819141815,Thompson Sampling
5636,-0.32583750020747126,Thompson Sampling
5637,0.7037277151150086,Thompson Sampling
5638,1.4180273498698028,Thompson Sampling
5639,0.030554256349216713,Thompson Sampling
5640,1.317659899164719,Thompson Sampling
5641,0.8618582451487101,Thompson Sampling
5642,0.798426441928243,Thompson Sampling
5643,1.9279478321919639,Thompson Sampling
5644,-0.20327053914522553,Thompson Sampling
5645,0.9855730940111143,Thompson Sampling
5646,0.7455517182349714,Thompson Sampling
5647,0.7938982338482593,Thompson Sampling
5648,2.122446278490478,Thompson Sampling
5649,1.0114738969931663,Thompson Sampling
5650,2.1847367686075576,Thompson Sampling
5651,0.4227308695036993,Thompson Sampling
5652,1.1111722966286828,Thompson Sampling
5653,0.7669839861433275,Thompson Sampling
5654,0.8211626719749852,Thompson Sampling
5655,2.6133204733064654,Thompson Sampling
5656,1.7150935614101224,Thompson Sampling
5657,1.6561726671381671,Thompson Sampling
5658,1.551502272009177,Thompson Sampling
5659,1.329516442017059,Thompson Sampling
5660,1.0875589147575437,Thompson Sampling
5661,0.24988487692402528,Thompson Sampling
5662,0.13290168439318728,Thompson Sampling
5663,1.2122096688824548,Thompson Sampling
5664,-0.4287110809884419,Thompson Sampling
5665,0.5760216536907787,Thompson Sampling
5666,2.01153105782115,Thompson Sampling
5667,-0.8501330681636806,Thompson Sampling
5668,1.607327233264487,Thompson Sampling
5669,0.48799336779894953,Thompson Sampling
5670,2.444502837399635,Thompson Sampling
5671,0.8974154207136729,Thompson Sampling
5672,1.8080370784805275,Thompson Sampling
5673,0.40332902543520316,Thompson Sampling
5674,1.2652089621125426,Thompson Sampling
5675,0.9918271529817092,Thompson Sampling
5676,2.396430105206722,Thompson Sampling
5677,1.0853667172039783,Thompson Sampling
5678,0.5024225941807998,Thompson Sampling
5679,1.6377760766644407,Thompson Sampling
5680,1.72399623285945,Thompson Sampling
5681,1.4009873780964013,Thompson Sampling
5682,0.5227969402450883,Thompson Sampling
5683,1.146469438049134,Thompson Sampling
5684,-0.7660783794365821,Thompson Sampling
5685,0.9629707293652111,Thompson Sampling
5686,1.7588341619274899,Thompson Sampling
5687,-0.38085324959946154,Thompson Sampling
5688,1.4641760703859301,Thompson Sampling
5689,0.8128108773890206,Thompson Sampling
5690,1.4136303155583074,Thompson Sampling
5691,2.3695657310632834,Thompson Sampling
5692,0.3465251985066793,Thompson Sampling
5693,1.731222307724427,Thompson Sampling
5694,-1.292671607315678,Thompson Sampling
5695,-0.35268511756005416,Thompson Sampling
5696,-0.5527119257770764,Thompson Sampling
5697,-0.9613610528533251,Thompson Sampling
5698,1.0099418872685544,Thompson Sampling
5699,1.164387344070035,Thompson Sampling
5700,1.5052394064841068,Thompson Sampling
5701,1.8333032016895259,Thompson Sampling
5702,0.5711643432074607,Thompson Sampling
5703,2.385877847959911,Thompson Sampling
5704,0.07668884137619991,Thompson Sampling
5705,0.2733045179157323,Thompson Sampling
5706,2.1505210817641527,Thompson Sampling
5707,-0.6192901666673106,Thompson Sampling
5708,1.29517084379398,Thompson Sampling
5709,2.015551282492274,Thompson Sampling
5710,2.518010477504187,Thompson Sampling
5711,2.2533605553439795,Thompson Sampling
5712,0.5585670222076904,Thompson Sampling
5713,2.9202611299335532,Thompson Sampling
5714,0.3603794412717296,Thompson Sampling
5715,1.1035103761559857,Thompson Sampling
5716,0.6338508191694395,Thompson Sampling
5717,0.5728720437692139,Thompson Sampling
5718,0.38128114859353446,Thompson Sampling
5719,2.1814705391098483,Thompson Sampling
5720,0.4008287054999955,Thompson Sampling
5721,2.4712314582176704,Thompson Sampling
5722,3.629880698972828,Thompson Sampling
5723,-0.09860536409671306,Thompson Sampling
5724,-0.08898243177765397,Thompson Sampling
5725,2.1374750863604373,Thompson Sampling
5726,0.9164326588663396,Thompson Sampling
5727,-0.5235921027578297,Thompson Sampling
5728,1.7968036580666238,Thompson Sampling
5729,1.9837901754716918,Thompson Sampling
5730,1.1118799316217298,Thompson Sampling
5731,2.7618333068398995,Thompson Sampling
5732,0.4129364560127612,Thompson Sampling
5733,0.6198277003916917,Thompson Sampling
5734,-0.8352807977832958,Thompson Sampling
5735,0.8299000006430788,Thompson Sampling
5736,1.787860326248253,Thompson Sampling
5737,0.5034326411115664,Thompson Sampling
5738,-0.31081338508164,Thompson Sampling
5739,0.7712679398732535,Thompson Sampling
5740,1.3360428375946676,Thompson Sampling
5741,2.6983721545089625,Thompson Sampling
5742,1.7767627985402858,Thompson Sampling
5743,-0.41798812370853555,Thompson Sampling
5744,-0.8046563432257273,Thompson Sampling
5745,0.35992024713474824,Thompson Sampling
5746,1.7930778252000723,Thompson Sampling
5747,0.7358799172624936,Thompson Sampling
5748,0.5239273537816154,Thompson Sampling
5749,1.3065482245033557,Thompson Sampling
5750,1.211209706134632,Thompson Sampling
5751,1.1543398869776,Thompson Sampling
5752,2.9016350066850447,Thompson Sampling
5753,-0.8434873511173498,Thompson Sampling
5754,-0.29362762578232127,Thompson Sampling
5755,-0.2805472002604027,Thompson Sampling
5756,0.42418445450031256,Thompson Sampling
5757,-0.18034451135872043,Thompson Sampling
5758,1.9592353360066803,Thompson Sampling
5759,1.2527991116693518,Thompson Sampling
5760,1.065846593517354,Thompson Sampling
5761,0.755914472881921,Thompson Sampling
5762,0.05741767951917798,Thompson Sampling
5763,0.7319894661716899,Thompson Sampling
5764,-0.046828206859906296,Thompson Sampling
5765,1.478655537462797,Thompson Sampling
5766,0.7494364186741758,Thompson Sampling
5767,1.9755294379768884,Thompson Sampling
5768,1.205241030598318,Thompson Sampling
5769,0.7865753117698672,Thompson Sampling
5770,0.3918188259665498,Thompson Sampling
5771,0.7441497682006177,Thompson Sampling
5772,2.5066937490565047,Thompson Sampling
5773,-0.12243958072236827,Thompson Sampling
5774,0.32260391528689136,Thompson Sampling
5775,1.7980889822135557,Thompson Sampling
5776,0.5256931017532587,Thompson Sampling
5777,0.0575549637618511,Thompson Sampling
5778,0.8379375639281816,Thompson Sampling
5779,2.7212728868752634,Thompson Sampling
5780,2.3852055611954266,Thompson Sampling
5781,1.2382470073308174,Thompson Sampling
5782,3.15894435243519,Thompson Sampling
5783,2.076923323267827,Thompson Sampling
5784,0.03668032215471595,Thompson Sampling
5785,0.8268012142613145,Thompson Sampling
5786,-0.0658731941445766,Thompson Sampling
5787,0.4521949068291841,Thompson Sampling
5788,-0.2652469054785521,Thompson Sampling
5789,1.7922909836570038,Thompson Sampling
5790,-0.4743538317067407,Thompson Sampling
5791,0.25890233715025246,Thompson Sampling
5792,3.1758479981926087,Thompson Sampling
5793,1.5301707974122563,Thompson Sampling
5794,1.4507270421488632,Thompson Sampling
5795,-0.012042131117825372,Thompson Sampling
5796,0.8097614607307493,Thompson Sampling
5797,-0.40556066732280016,Thompson Sampling
5798,0.8151078450736116,Thompson Sampling
5799,0.41554555389814773,Thompson Sampling
5800,1.1859934023645176,Thompson Sampling
5801,0.7882984801215219,Thompson Sampling
5802,0.4183945657040511,Thompson Sampling
5803,0.028873628683961483,Thompson Sampling
5804,0.2882618958425367,Thompson Sampling
5805,-0.7203190055424099,Thompson Sampling
5806,1.703297340575653,Thompson Sampling
5807,2.733146789422218,Thompson Sampling
5808,1.7688768373958517,Thompson Sampling
5809,0.15661842036435347,Thompson Sampling
5810,2.1214326902725404,Thompson Sampling
5811,1.3264576513725317,Thompson Sampling
5812,0.48542083501482686,Thompson Sampling
5813,-0.007282370695716911,Thompson Sampling
5814,0.8855007944667098,Thompson Sampling
5815,-0.2329799768941686,Thompson Sampling
5816,0.7727041363940872,Thompson Sampling
5817,2.0933552178839427,Thompson Sampling
5818,2.0303142864625947,Thompson Sampling
5819,-0.6623951700034826,Thompson Sampling
5820,0.8516990046778387,Thompson Sampling
5821,-0.5411875000143836,Thompson Sampling
5822,2.744258421245953,Thompson Sampling
5823,1.1767273398326057,Thompson Sampling
5824,-0.25334480409341376,Thompson Sampling
5825,2.165735990878545,Thompson Sampling
5826,0.2237118740065857,Thompson Sampling
5827,2.9503711304194185,Thompson Sampling
5828,0.07386842196425869,Thompson Sampling
5829,0.44167989913865996,Thompson Sampling
5830,1.512614162853977,Thompson Sampling
5831,1.300797085872321,Thompson Sampling
5832,2.021503029281424,Thompson Sampling
5833,1.4773981102812357,Thompson Sampling
5834,1.0384309297080503,Thompson Sampling
5835,0.5023683496166678,Thompson Sampling
5836,1.8945217571039092,Thompson Sampling
5837,1.3278250415268285,Thompson Sampling
5838,1.48872922666336,Thompson Sampling
5839,2.922561582393735,Thompson Sampling
5840,1.5064810047771147,Thompson Sampling
5841,1.994634728176036,Thompson Sampling
5842,0.9520620068088519,Thompson Sampling
5843,2.1762733463861625,Thompson Sampling
5844,-0.14965323163883848,Thompson Sampling
5845,0.5620805333362147,Thompson Sampling
5846,-0.25414142706536447,Thompson Sampling
5847,-0.900070049305611,Thompson Sampling
5848,0.5466125190925839,Thompson Sampling
5849,2.5551789504412006,Thompson Sampling
5850,0.5646253143345781,Thompson Sampling
5851,-0.03579466592612979,Thompson Sampling
5852,0.2078612546447256,Thompson Sampling
5853,2.346222816095479,Thompson Sampling
5854,1.7788662065888183,Thompson Sampling
5855,-0.09345559557120398,Thompson Sampling
5856,0.16012023470802617,Thompson Sampling
5857,2.0520030420635105,Thompson Sampling
5858,0.7399646706040546,Thompson Sampling
5859,-0.9748308057025571,Thompson Sampling
5860,1.467735025354369,Thompson Sampling
5861,0.11355085203426385,Thompson Sampling
5862,2.1221398351929275,Thompson Sampling
5863,0.6504466791404555,Thompson Sampling
5864,1.4063127119229146,Thompson Sampling
5865,0.386953194917282,Thompson Sampling
5866,0.4084307768890971,Thompson Sampling
5867,-1.892910381542713,Thompson Sampling
5868,1.8889766165381185,Thompson Sampling
5869,0.6080552945508877,Thompson Sampling
5870,0.29536038512371465,Thompson Sampling
5871,1.2308080350991655,Thompson Sampling
5872,0.14575277218878047,Thompson Sampling
5873,-0.25853585093897846,Thompson Sampling
5874,-0.38081528714995094,Thompson Sampling
5875,1.8189602992260128,Thompson Sampling
5876,2.556736936116053,Thompson Sampling
5877,1.7129372617802177,Thompson Sampling
5878,2.354683792670264,Thompson Sampling
5879,0.691464864891945,Thompson Sampling
5880,1.5486188422742804,Thompson Sampling
5881,-0.1556057441987203,Thompson Sampling
5882,1.0983504794081236,Thompson Sampling
5883,0.8472355879127157,Thompson Sampling
5884,0.11831745612953215,Thompson Sampling
5885,1.1238514052157345,Thompson Sampling
5886,1.2018488520029846,Thompson Sampling
5887,0.5907656841609608,Thompson Sampling
5888,0.43617379439579185,Thompson Sampling
5889,0.9543181446498046,Thompson Sampling
5890,2.173666125376826,Thompson Sampling
5891,1.5661095080696779,Thompson Sampling
5892,1.597789054934469,Thompson Sampling
5893,0.2843267650522452,Thompson Sampling
5894,0.4594741236870008,Thompson Sampling
5895,1.561270356206168,Thompson Sampling
5896,2.268447027069385,Thompson Sampling
5897,0.48815191281804976,Thompson Sampling
5898,-1.307366464070681,Thompson Sampling
5899,0.34998394258612764,Thompson Sampling
5900,-0.09702764024608068,Thompson Sampling
5901,2.331729502293277,Thompson Sampling
5902,1.6666475979516284,Thompson Sampling
5903,2.5777601647899795,Thompson Sampling
5904,0.5307012046678431,Thompson Sampling
5905,0.45669131333113894,Thompson Sampling
5906,0.1774526212279698,Thompson Sampling
5907,1.7960325595247786,Thompson Sampling
5908,1.2554447849215817,Thompson Sampling
5909,0.2778482659639526,Thompson Sampling
5910,1.3189789024831282,Thompson Sampling
5911,1.475467558390629,Thompson Sampling
5912,0.8192132791700453,Thompson Sampling
5913,1.0732797928624564,Thompson Sampling
5914,2.584590534333962,Thompson Sampling
5915,-0.2649904821925414,Thompson Sampling
5916,1.610481520768481,Thompson Sampling
5917,-0.5460402205698361,Thompson Sampling
5918,0.6688987123267636,Thompson Sampling
5919,0.12820241489947393,Thompson Sampling
5920,-0.2976007407671294,Thompson Sampling
5921,0.8295315865118961,Thompson Sampling
5922,1.0028685817625382,Thompson Sampling
5923,2.8511878763724963,Thompson Sampling
5924,1.458297471816308,Thompson Sampling
5925,1.2976247353416293,Thompson Sampling
5926,1.753143899649273,Thompson Sampling
5927,-0.5152864920542927,Thompson Sampling
5928,0.08317329399166795,Thompson Sampling
5929,1.9240264083536132,Thompson Sampling
5930,2.1069099248093006,Thompson Sampling
5931,1.2505409212831504,Thompson Sampling
5932,0.08552736045032183,Thompson Sampling
5933,2.338989652631231,Thompson Sampling
5934,0.4771212718472379,Thompson Sampling
5935,0.3726459489104915,Thompson Sampling
5936,-0.010567460237072668,Thompson Sampling
5937,0.7273355152481397,Thompson Sampling
5938,0.8226830240426721,Thompson Sampling
5939,1.9065812598835983,Thompson Sampling
5940,0.4656151188598531,Thompson Sampling
5941,0.7911488268565494,Thompson Sampling
5942,0.7414748811406585,Thompson Sampling
5943,0.45535829251528337,Thompson Sampling
5944,0.4744332487711183,Thompson Sampling
5945,0.5553474991390576,Thompson Sampling
5946,0.7648446728813137,Thompson Sampling
5947,1.4205237280601293,Thompson Sampling
5948,2.14187945172967,Thompson Sampling
5949,-0.3332421975883245,Thompson Sampling
5950,2.166913190431564,Thompson Sampling
5951,1.533705950637177,Thompson Sampling
5952,0.07088209427797232,Thompson Sampling
5953,2.256047830299133,Thompson Sampling
5954,1.9539062534049,Thompson Sampling
5955,1.388258197397035,Thompson Sampling
5956,0.08591166066378175,Thompson Sampling
5957,1.7758496841324238,Thompson Sampling
5958,1.8089245226634052,Thompson Sampling
5959,0.9610003620913031,Thompson Sampling
5960,2.140861745000464,Thompson Sampling
5961,1.052006991079623,Thompson Sampling
5962,0.5459703025407816,Thompson Sampling
5963,3.090645725694194,Thompson Sampling
5964,0.468245338533749,Thompson Sampling
5965,0.42939351450046137,Thompson Sampling
5966,1.8090778233236358,Thompson Sampling
5967,2.4772542761410143,Thompson Sampling
5968,1.5634089272793266,Thompson Sampling
5969,3.6769954153742392,Thompson Sampling
5970,2.364924764126573,Thompson Sampling
5971,0.39728883594586994,Thompson Sampling
5972,1.6965180865693066,Thompson Sampling
5973,1.3034107270986626,Thompson Sampling
5974,1.363182392945286,Thompson Sampling
5975,1.7299429070787111,Thompson Sampling
5976,1.3010643898820804,Thompson Sampling
5977,-0.05356135758182412,Thompson Sampling
5978,1.4050551279221437,Thompson Sampling
5979,1.5254478389160329,Thompson Sampling
5980,2.683071123032963,Thompson Sampling
5981,0.970263278630391,Thompson Sampling
5982,0.3663140720530349,Thompson Sampling
5983,1.7467026352764519,Thompson Sampling
5984,0.820937111491331,Thompson Sampling
5985,2.223710848615538,Thompson Sampling
5986,0.021954048424342787,Thompson Sampling
5987,2.9849851858406966,Thompson Sampling
5988,1.8895762366919038,Thompson Sampling
5989,-0.6489819821277619,Thompson Sampling
5990,1.1901707812812101,Thompson Sampling
5991,0.6474914741059427,Thompson Sampling
5992,-0.06537911124341433,Thompson Sampling
5993,0.3215671507852875,Thompson Sampling
5994,0.6857246371556367,Thompson Sampling
5995,0.7126609170762754,Thompson Sampling
5996,1.215554811191469,Thompson Sampling
5997,-1.7472455711351134,Thompson Sampling
5998,-0.22547838458508973,Thompson Sampling
5999,0.14582751695791152,Thompson Sampling
6000,0.8203635731716733,Thompson Sampling
6001,3.174670048647647,Thompson Sampling
6002,0.46511237125868515,Thompson Sampling
6003,1.7496152357257109,Thompson Sampling
6004,0.4642752383842321,Thompson Sampling
6005,1.8488623199195295,Thompson Sampling
6006,-1.499004563295467,Thompson Sampling
6007,1.2553420913460618,Thompson Sampling
6008,0.8929306315371116,Thompson Sampling
6009,1.6823658956151168,Thompson Sampling
6010,1.2211665034855612,Thompson Sampling
6011,1.7873214889488178,Thompson Sampling
6012,-0.5211305318360752,Thompson Sampling
6013,1.4558914542925412,Thompson Sampling
6014,2.208952113315764,Thompson Sampling
6015,1.4197476680035521,Thompson Sampling
6016,-0.22763367020004555,Thompson Sampling
6017,2.208202946918369,Thompson Sampling
6018,0.9238631627038438,Thompson Sampling
6019,0.07928306737982316,Thompson Sampling
6020,-0.05907842696255039,Thompson Sampling
6021,0.99442738447112,Thompson Sampling
6022,1.8698000878258088,Thompson Sampling
6023,0.3845567668216898,Thompson Sampling
6024,1.1036417108695484,Thompson Sampling
6025,1.6609271313009688,Thompson Sampling
6026,1.0664384126938091,Thompson Sampling
6027,1.9443770981932902,Thompson Sampling
6028,1.2081943270267155,Thompson Sampling
6029,0.5725576091091815,Thompson Sampling
6030,2.3253835457177265,Thompson Sampling
6031,1.5519191340033789,Thompson Sampling
6032,0.5561315323982229,Thompson Sampling
6033,1.1613617678927433,Thompson Sampling
6034,1.3441339268411463,Thompson Sampling
6035,1.028812353568687,Thompson Sampling
6036,2.1418286069912886,Thompson Sampling
6037,0.8221405271137852,Thompson Sampling
6038,0.8841054876055894,Thompson Sampling
6039,1.3002431895615922,Thompson Sampling
6040,0.7795403094372368,Thompson Sampling
6041,0.5669278354611067,Thompson Sampling
6042,1.6175609503266135,Thompson Sampling
6043,1.0558587601797906,Thompson Sampling
6044,0.9617724583809736,Thompson Sampling
6045,-0.24418834347952145,Thompson Sampling
6046,0.7490277928997588,Thompson Sampling
6047,-1.2199413278656182,Thompson Sampling
6048,0.8058618904808557,Thompson Sampling
6049,1.072476008635713,Thompson Sampling
